timestamp,value
2020-06-09,0.8675352474653506
2020-06-10,0.940394938186095
2020-06-11,0.9392853551346451
2020-06-12,0.7996153138568369
2020-06-13,0.835046488096174
2020-06-14,0.8283474080860707
2020-06-15,1.1387461984340737
2020-06-16,1.0495069530163763
2020-06-17,0.8023030033424519
2020-06-18,0.7791459686371428
2020-06-19,0.6705616865834146
2020-06-20,0.5626736861171109
2020-06-21,0.7079105754525629
2020-06-22,0.5841176156418401
2020-06-23,0.6380040024412578
2020-06-24,0.44743071825945746
2020-06-25,0.4906901744582401
2020-06-26,0.5397626133374007
2020-06-27,0.5182145875213604
2020-06-28,0.4788247742459775
2020-06-29,0.25941468252876587
2020-06-30,0.43033479179409595
2020-07-01,0.2173813757721696
2020-07-02,0.31247758210490145
2020-07-03,0.19929119318268754
2020-07-04,0.013376285016466927
2020-07-05,0.06967588560664034
2020-07-06,0.08785819459624476
2020-07-07,0.06251560127178657
2020-07-08,-0.06298554599807633
2020-07-09,0.05430811788690812
2020-07-10,-0.04785334605251006
2020-07-11,-0.22363118933725287
2020-07-12,-0.17181765683855768
2020-07-13,-0.10169450815144318
2020-07-14,-0.14652818348504634
2020-07-15,-0.5120188588154588
2020-07-16,-0.527536683041357
2020-07-17,-0.33096355828124624
2020-07-18,-0.6286512049405102
2020-07-19,-0.697131533481166
2020-07-20,-0.6541321695745073
2020-07-21,-0.6026043611487828
2020-07-22,-0.6923616617062855
2020-07-23,-0.7829598072676371
2020-07-24,-0.8193027570500309
2020-07-25,-0.8552045408234539
2020-07-26,-0.9020417695522143
2020-07-27,-0.6140024780593968
2020-07-28,-0.8383740796788007
2020-07-29,-0.8032279536661423
2020-07-30,-0.9623497970024503
2020-07-31,-0.9512813233794496
2020-08-01,-1.020941733313429
2020-08-02,-1.2292724673672424
2020-08-03,-1.1139960167072438
2020-08-04,-1.1668981896025292
2020-08-05,-1.2179794904378547
2020-08-06,-1.1172073614613214
2020-08-07,-0.8673400758120055
2020-08-08,-1.0039318321041977
2020-08-09,-0.8675736752976532
2020-08-10,-0.9501700744156071
2020-08-11,-0.9051606432418158
2020-08-12,-1.0631840560854442
2020-08-13,-0.9079326584173499
2020-08-14,-0.872277364224934
2020-08-15,-0.9852603170474942
2020-08-16,-0.8517582113568312
2020-08-17,-0.8289299409240177
2020-08-18,-0.9161159302832312
2020-08-19,-0.946886209102009
2020-08-20,-0.9243743405143667
2020-08-21,-0.766638502349292
2020-08-22,-0.7099680764872071
2020-08-23,-0.7874360529523521
2020-08-24,-0.6692603705651127
2020-08-25,-0.5769127614751887
2020-08-26,-0.5326024169393238
2020-08-27,-0.3981953004478552
2020-08-28,-0.3832569427918161
2020-08-29,-0.5673723530826713
2020-08-30,-0.2539990478928089
2020-08-31,-0.4295088070075239
2020-09-01,-0.2250318102814271
2020-09-02,-0.2750006050183941
2020-09-03,-0.2745864958873791
2020-09-04,-0.3651273001824231
2020-09-05,-0.15203701119115676
2020-09-06,-0.24100300686484655
2020-09-07,0.061694801356240635
2020-09-08,0.16676171355496297
2020-09-09,-0.014528968445285548
2020-09-10,0.1452751987393804
2020-09-11,0.0921658876242114
2020-09-12,0.15106973962980455
2020-09-13,0.34004348880575136
2020-09-14,0.30675635632148857
2020-09-15,0.5318108914838369
2020-09-16,0.3559598273188027
2020-09-17,0.5494383799616096
2020-09-18,0.5034385941710247
2020-09-19,0.6162273821431918
2020-09-20,0.533538068710998
2020-09-21,0.6134496181877878
2020-09-22,0.6454538339037346
2020-09-23,0.6103458230924761
2020-09-24,0.7953642799498364
2020-09-25,0.8275539634610461
2020-09-26,0.8533419797851118
2020-09-27,0.9771460122889657
2020-09-28,0.9957783413192673
2020-09-29,0.8386064688609117
2020-09-30,0.936462462384203
2020-10-01,0.8575947524632304
2020-10-02,0.940776998017092
2020-10-03,0.8945957818381245
2020-10-04,1.130309116295059
2020-10-05,1.0159708638730007
2020-10-06,0.9666363210778215
2020-10-07,1.114156296009311
2020-10-08,0.7815891582571255
2020-10-09,0.7985880686335706
2020-10-10,1.0784178057238925
2020-10-11,1.0012073052607537
2020-10-12,1.0140317467457691
2020-10-13,0.8476898062511852
2020-10-14,0.9668857372785893
2020-10-15,1.1560050675493734
2020-10-16,1.0221184833985584
2020-10-17,0.9383530284221838
2020-10-18,0.8568463035127482
2020-10-19,0.8384010227779402
2020-10-20,0.63983993398064
2020-10-21,0.8512830295954326
2020-10-22,0.8807528419205024
2020-10-23,0.6073280594207795
2020-10-24,0.6655123442486609
2020-10-25,0.5808336812996328
2020-10-26,0.5632213121335194
2020-10-27,0.6266235593759725
2020-10-28,0.3727934894301658
2020-10-29,0.601158985726437
2020-10-30,0.5722598678726537
2020-10-31,0.427658362234554
2020-11-01,0.159454665913921
2020-11-02,0.2616168375291713
2020-11-03,0.43737458731504447
2020-11-04,-0.011678326986421739
2020-11-05,0.18273696525389369
2020-11-06,0.050311096307885814
2020-11-07,0.199167270790214
2020-11-08,0.0012997092769511664
2020-11-09,0.05913451548481268
2020-11-10,0.025166091201679876
2020-11-11,0.10220239622650987
2020-11-12,-0.15155008992373353
2020-11-13,-0.14315744883744125
2020-11-14,-0.37831934630256936
2020-11-15,-0.15924705756260282
2020-11-16,-0.4021148478611197
2020-11-17,-0.4290958491017659
2020-11-18,-0.421264646656042
2020-11-19,-0.6202950992364682
2020-11-20,-0.48493086485442266
2020-11-21,-0.4535868194711865
2020-11-22,-0.562183194254275
2020-11-23,-0.7900236612799189
2020-11-24,-0.681586740929336
2020-11-25,-0.6313937687799995
2020-11-26,-0.928013909629983
2020-11-27,-0.8804505726620644
2020-11-28,-0.7161368222696406
2020-11-29,-0.8055797103239225
2020-11-30,-0.8180986849058778
2020-12-01,-0.6978943825267834
2020-12-02,-0.8593163712624997
2020-12-03,-0.8604343116803486
2020-12-04,-0.6728733317012237
2020-12-05,-0.9806818950215819
2020-12-06,-1.0520334850018693
2020-12-07,-0.9399670378601654
2020-12-08,-0.9468803634974321
2020-12-09,-1.0489949355549264
2020-12-10,-1.1026042429439162
2020-12-11,-0.7689108186925169
2020-12-12,-0.9652298758812157
2020-12-13,-1.066654941593133
2020-12-14,-0.8948500457690386
2020-12-15,-0.9878962979736003
2020-12-16,-0.9903544355132813
2020-12-17,-0.894499244963627
2020-12-18,-1.0631867552364485
2020-12-19,-0.8796615803611003
2020-12-20,-0.7022562832609828
2020-12-21,-0.8233168402986638
2020-12-22,-0.8817533653795462
2020-12-23,-0.8669197538254941
2020-12-24,-0.8272699591819382
