x1,x2,target
0.2964180008086595,-1.0150679057288161,3.01489568133697
0.8035850193786016,-0.4116383222162092,3.2402151581747627
0.34464522623605237,-1.2158909241041307,3.6972190785206456
1.067222416571983,0.6152567669685612,2.6069244516523336
-0.6542832766875555,0.5795611424764774,-2.7544947799181174
0.829519042024073,0.4480993639362036,1.343517222427638
2.5976737265958323,-0.16692793010856513,8.121280548698584
-0.0679802559844049,1.359220600295612,-2.9436183546689536
0.7068496408990508,-0.37171669658569495,2.940559463145552
1.0762401574663856,-0.8690472478647824,5.034131593449809
0.09212665843410921,-0.44065242156974244,1.06143659366873
-0.25251733430296475,0.0603859284244171,-1.1616922782771033
2.4204150122474024,-0.9105748839214486,9.037308514739486
-0.8881338537336524,0.47113629339992935,-3.9790431786493183
-0.25337756894801494,0.09903482100720092,-0.9003305174670244
0.8126012877536446,1.0592237388963208,0.3435919753281843
-1.2223743125399031,-0.7460982566525134,-2.000815302430737
-1.06975241128969,-1.1133880419218483,-0.6969840932884724
-2.3942603049004716,-1.6198719943917699,-3.754979032941157
-0.13113753020334493,1.8478250129560454,-4.161429123938994
-0.8876956557145598,1.1280188573493026,-5.092525733106969
1.6111161484996208,-0.15105187760692926,5.038894168967792
-1.0322626705778368,0.8550193242972788,-4.358242597847471
-0.36177047744417123,0.4478137167227104,-1.9797355296907202
-0.8374634040851927,-0.20291398479554773,-2.0403542116652438
2.0350733027310675,2.0487556508632867,1.775222850438643
-0.35801668807442916,-0.5334523471647244,-0.0013233805785047856
-0.520588412855411,0.9957013858999235,-3.3998034360092313
-1.0085360419431078,0.516297572101451,-4.64432214520278
0.9001845640199633,0.3407914080021059,2.0118487288176596
-0.33925848388401536,0.3493506225604296,-2.1081949848523114
0.34770845245095694,0.7848440366081351,-0.47078985893395164
-2.964528837841651,1.0491736214413494,-11.116375245466596
0.3487758940462951,-0.17417273380495787,1.2967231131685593
-1.296472328074761,0.5380344399282511,-4.92203962511868
-0.28624873355569186,0.95205365313989,-2.844531232397801
0.385037937656101,0.011451291670654416,0.7875185481459106
0.4523339506431387,-0.18767099092845213,2.0618226333069862
1.3361861000121709,-1.093471370461983,6.4164368840409844
-1.8314060842151236,-2.320356012386145,-0.9887096890093554
0.23544836830993032,-1.0824271973882869,2.8106755478122754
-1.8309058258475304,-1.9368380406201853,-1.6950026986601996
-0.3937411722245721,-0.6275875364369197,0.14980756307315557
0.39282746825991893,-2.41278033092949,5.46947618001815
-0.8996947864877538,1.3506251209526567,-5.2769717614306195
1.9372311624295169,0.48206683552552526,4.766171066482989
0.895184981971686,-0.24506065119070236,3.196186885041716
-1.993060371054156,-1.6855973173848082,-2.6718077977950307
